UserID,ItemID,Rating,Postcode
1,407,7,RG7 5JG
1,411,9,TQ12 5BW
1,412,0,BD22 6LJ
1,413,0,BD22 6LJ
1,414,2,WR9 9JD
1,415,9,TQ12 5BW
1,417,9,DA12 2BD
1,420,0,N5 2ES
1,421,0,TQ12 5BW
1,423,0,S10 1WJ
1,424,0,WR9 9JD
1,427,0,TQ12 5BW
1,429,0,S7 2BJ
1,430,7,RG7 5JG
1,432,0,DA12 2BD
1,433,0,DA12 2BD
1,434,0,TQ2 7QL
1,436,8,RG7 5JG
1,437,0,N5 2ES
1,438,0,RG7 5JG
1,439,0,RG7 5JG
1,441,0,TQ12 5BW
1,442,0,N5 2ES
1,443,0,WR9 9JD
1,445,8,S10 1WJ
1,446,1,N5 2ES
1,448,8,N5 2ES
1,450,4,TQ2 7QL
1,451,4,S7 2BJ
1,452,4,N5 2ES
1,453,0,NP4 5AA
1,454,0,TQ12 5BW
1,455,3,DA12 2BD
1,458,6,TQ2 7QL
1,461,0,TQ2 7QL
1,463,8,BD22 6LJ
1,464,6,TQ12 5BW
1,465,0,BD22 6LJ
1,467,0,NP4 5AA
1,470,4,S10 1WJ
1,472,4,TQ2 7QL
1,476,3,WR9 9JD
1,481,0,BD22 6LJ
1,482,3,TQ12 5BW
1,485,0,N5 2ES
1,486,0,NP4 5AA
1,488,7,S7 2BJ
1,490,0,BD22 6LJ
1,492,0,WR9 9JD
1,494,0,RG7 5JG
1,495,0,N5 2ES
1,498,2,TQ12 5BW
2,1,2,NP4 5AA
2,4,8,N5 2ES
2,5,0,TQ12 5BW
2,6,0,S7 2BJ
2,8,9,S10 1WJ
2,9,0,NP4 5AA
2,10,1,TQ2 7QL
2,15,7,NP4 5AA
2,17,4,TQ2 7QL
2,18,0,WR9 9JD
2,21,0,TQ12 5BW
2,22,0,TQ2 7QL
2,25,5,RG7 5JG
2,31,0,DA12 2BD
2,32,0,WR9 9JD
2,33,0,NP4 5AA
2,37,0,S7 2BJ
2,38,0,RG7 5JG
2,41,0,NP4 5AA
2,42,9,WR9 9JD
2,45,2,NP4 5AA
2,55,6,TQ12 5BW
2,56,4,RG7 5JG
2,57,1,RG7 5JG
2,58,6,DA12 2BD
2,60,0,NP4 5AA
2,67,4,RG7 5JG
2,68,0,WR9 9JD
2,69,0,S10 1WJ
2,73,0,DA12 2BD
2,76,3,N5 2ES
2,77,0,TQ12 5BW
2,78,8,S7 2BJ
2,80,7,TQ12 5BW
2,82,2,DA12 2BD
2,83,3,WR9 9JD
2,84,0,S10 1WJ
2,85,3,S7 2BJ
2,89,3,S7 2BJ
2,90,0,S7 2BJ
2,92,0,S10 1WJ
2,94,0,TQ2 7QL
2,95,1,N5 2ES
2,97,3,WR9 9JD
2,98,0,N5 2ES
2,100,0,NP4 5AA
2,101,5,DA12 2BD
2,104,0,RG7 5JG
2,107,2,S10 1WJ
2,114,5,BD22 6LJ
2,120,0,TQ2 7QL
2,124,0,DA12 2BD
2,125,0,S10 1WJ
2,126,0,S10 1WJ
2,128,2,S7 2BJ
2,129,0,DA12 2BD
2,132,0,S7 2BJ
2,133,0,S7 2BJ
2,135,6,BD22 6LJ
2,140,0,S10 1WJ
2,143,5,DA12 2BD
2,145,0,TQ2 7QL
2,146,6,TQ12 5BW
2,147,6,TQ12 5BW
2,149,0,DA12 2BD
2,152,5,S7 2BJ
2,153,0,S10 1WJ
2,154,0,S10 1WJ
2,157,0,RG7 5JG
2,158,6,S7 2BJ
2,160,0,TQ2 7QL
2,161,0,DA12 2BD
2,162,0,TQ2 7QL
2,163,0,TQ12 5BW
2,164,3,BD22 6LJ
2,165,5,DA12 2BD
2,168,0,N5 2ES
2,170,0,BD22 6LJ
2,173,0,N5 2ES
2,174,0,DA12 2BD
2,175,1,RG7 5JG
2,176,4,DA12 2BD
2,177,0,WR9 9JD
2,178,9,DA12 2BD
2,179,6,S7 2BJ
2,182,4,N5 2ES
2,183,1,TQ12 5BW
2,184,0,WR9 9JD
2,185,0,WR9 9JD
2,186,2,WR9 9JD
2,187,1,S7 2BJ
2,190,0,TQ2 7QL
2,198,0,N5 2ES
2,200,4,DA12 2BD
2,202,5,BD22 6LJ
2,203,0,BD22 6LJ
2,204,9,S10 1WJ
2,205,7,DA12 2BD
2,209,0,RG7 5JG
2,212,0,NP4 5AA
2,213,5,RG7 5JG
2,214,1,TQ12 5BW
2,215,4,TQ12 5BW
2,216,8,RG7 5JG
2,220,0,RG7 5JG
2,222,0,TQ12 5BW
2,223,3,WR9 9JD
2,224,9,S7 2BJ
2,225,0,S7 2BJ
2,226,0,TQ12 5BW
2,227,0,N5 2ES
2,230,9,NP4 5AA
2,232,0,S7 2BJ
2,233,5,S10 1WJ
2,234,4,N5 2ES
2,235,0,DA12 2BD
2,236,0,N5 2ES
2,237,0,WR9 9JD
2,238,0,S10 1WJ
2,244,3,TQ2 7QL
2,246,1,N5 2ES
2,247,5,S10 1WJ
2,248,0,TQ2 7QL
2,249,7,S7 2BJ
2,250,0,BD22 6LJ
2,251,5,NP4 5AA
2,252,0,BD22 6LJ
2,256,9,WR9 9JD
2,257,0,TQ12 5BW
2,258,0,N5 2ES
2,261,5,S10 1WJ
2,264,0,TQ2 7QL
2,266,0,TQ2 7QL
2,272,3,S10 1WJ
2,273,9,NP4 5AA
2,274,0,DA12 2BD
2,276,0,TQ2 7QL
2,277,1,N5 2ES
2,278,0,S10 1WJ
2,280,0,S7 2BJ
2,281,8,TQ2 7QL
2,283,0,NP4 5AA
2,286,7,WR9 9JD
2,287,0,DA12 2BD
2,288,0,DA12 2BD
2,291,0,S10 1WJ
2,292,0,S7 2BJ
2,293,9,S10 1WJ
2,295,0,S7 2BJ
2,298,0,N5 2ES
2,299,0,N5 2ES
2,301,8,TQ2 7QL
2,304,0,DA12 2BD
2,305,0,N5 2ES
2,306,0,DA12 2BD
2,311,9,TQ2 7QL
2,313,5,NP4 5AA
2,315,0,NP4 5AA
2,317,3,S7 2BJ
2,318,0,NP4 5AA
2,319,2,S10 1WJ
2,321,0,TQ2 7QL
2,322,0,NP4 5AA
2,323,0,BD22 6LJ
2,328,7,BD22 6LJ
2,330,0,RG7 5JG
2,338,2,RG7 5JG
2,339,7,TQ2 7QL
2,343,0,RG7 5JG
2,344,6,BD22 6LJ
2,346,0,BD22 6LJ
2,349,0,NP4 5AA
2,350,3,N5 2ES
2,352,0,NP4 5AA
2,356,3,TQ12 5BW
2,358,9,TQ12 5BW
2,359,3,TQ2 7QL
2,361,0,S7 2BJ
2,364,0,S7 2BJ
2,366,0,N5 2ES
2,367,9,TQ2 7QL
2,368,0,RG7 5JG
2,369,8,N5 2ES
2,370,1,S10 1WJ
2,371,0,S7 2BJ
2,372,0,S7 2BJ
2,373,0,NP4 5AA
2,377,0,WR9 9JD
2,379,9,WR9 9JD
2,381,4,NP4 5AA
2,382,6,WR9 9JD
2,383,0,WR9 9JD
2,385,0,RG7 5JG
2,386,0,BD22 6LJ
2,388,1,NP4 5AA
2,389,0,S7 2BJ
2,390,0,DA12 2BD
2,392,6,RG7 5JG
2,394,5,WR9 9JD
2,395,0,RG7 5JG
2,397,0,S7 2BJ
2,398,6,WR9 9JD
2,399,0,S7 2BJ
2,400,7,BD22 6LJ
2,401,4,S7 2BJ
2,403,0,TQ2 7QL
2,405,0,TQ12 5BW
2,407,0,RG7 5JG
2,411,0,TQ12 5BW
2,412,7,BD22 6LJ
2,413,0,BD22 6LJ
2,416,0,S10 1WJ
2,417,4,DA12 2BD
2,418,0,WR9 9JD
2,420,3,N5 2ES
2,424,0,WR9 9JD
2,426,0,WR9 9JD
2,429,8,S7 2BJ
2,432,0,DA12 2BD
2,434,3,TQ2 7QL
2,435,3,DA12 2BD
2,436,6,RG7 5JG
2,438,0,RG7 5JG
2,441,1,TQ12 5BW
2,443,0,WR9 9JD
2,444,4,WR9 9JD
2,447,7,NP4 5AA
2,448,7,N5 2ES
2,449,0,DA12 2BD
2,456,7,S7 2BJ
2,457,3,TQ12 5BW
2,458,0,TQ2 7QL
2,461,7,TQ2 7QL
2,462,9,WR9 9JD
2,463,8,BD22 6LJ
2,464,1,TQ12 5BW
2,467,0,NP4 5AA
2,468,1,WR9 9JD
2,472,7,TQ2 7QL
2,474,0,NP4 5AA
2,475,7,TQ12 5BW
2,478,5,N5 2ES
2,482,0,TQ12 5BW
2,483,0,N5 2ES
2,484,0,RG7 5JG
2,486,5,NP4 5AA
2,487,6,S10 1WJ
2,488,0,S7 2BJ
2,491,5,BD22 6LJ
2,495,0,N5 2ES
2,496,0,DA12 2BD
2,497,7,BD22 6LJ
2,498,7,TQ12 5BW
2,500,4,NP4 5AA
3,4,2,N5 2ES
3,7,8,WR9 9JD
3,9,9,NP4 5AA
3,11,0,NP4 5AA
3,12,3,DA12 2BD
3,13,0,S10 1WJ
3,15,0,NP4 5AA
3,16,0,S7 2BJ
3,17,0,TQ2 7QL
3,18,9,WR9 9JD
3,19,7,S7 2BJ
3,20,0,RG7 5JG
3,21,0,TQ12 5BW
3,22,8,TQ2 7QL
3,25,0,RG7 5JG
3,29,0,DA12 2BD
3,32,6,WR9 9JD
3,35,0,DA12 2BD
3,38,0,RG7 5JG
3,39,0,S10 1WJ
3,45,0,NP4 5AA
3,47,9,TQ2 7QL
3,49,7,S7 2BJ
3,51,0,S10 1WJ
3,52,0,S10 1WJ
3,54,0,NP4 5AA
3,55,8,TQ12 5BW
3,57,7,RG7 5JG
3,58,0,DA12 2BD
3,61,6,TQ2 7QL
3,64,0,RG7 5JG
3,65,7,TQ2 7QL
3,66,0,TQ12 5BW
3,68,7,WR9 9JD
3,69,4,S10 1WJ
3,71,7,S7 2BJ
3,73,0,DA12 2BD
3,75,5,S10 1WJ
3,77,0,TQ12 5BW
3,78,0,S7 2BJ
3,79,7,RG7 5JG
3,82,0,DA12 2BD
3,83,4,WR9 9JD
3,85,0,S7 2BJ
3,86,0,TQ2 7QL
3,90,0,S7 2BJ
3,91,0,BD22 6LJ
3,92,0,S10 1WJ
3,95,0,N5 2ES
3,102,0,TQ2 7QL
3,104,5,RG7 5JG
3,107,0,S10 1WJ
3,108,9,S10 1WJ
3,110,8,DA12 2BD
3,118,0,BD22 6LJ
3,119,8,N5 2ES
3,124,0,DA12 2BD
3,125,6,S10 1WJ
3,129,0,DA12 2BD
3,130,5,BD22 6LJ
3,131,0,DA12 2BD
3,134,9,WR9 9JD
3,135,0,BD22 6LJ
3,136,1,WR9 9JD
3,138,2,TQ2 7QL
3,139,7,TQ2 7QL
3,140,0,S10 1WJ
3,141,3,RG7 5JG
3,142,0,RG7 5JG
3,144,8,WR9 9JD
3,145,4,TQ2 7QL
3,146,0,TQ12 5BW
3,147,5,TQ12 5BW
3,148,0,BD22 6LJ
3,149,0,DA12 2BD
3,150,0,TQ12 5BW
3,152,0,S7 2BJ
3,156,0,DA12 2BD
3,157,0,RG7 5JG
3,159,6,S7 2BJ
3,161,1,DA12 2BD
3,162,0,TQ2 7QL
3,163,0,TQ12 5BW
3,167,0,S10 1WJ
3,168,0,N5 2ES
3,169,0,TQ12 5BW
3,170,6,BD22 6LJ
3,172,0,N5 2ES
3,173,2,N5 2ES
3,175,7,RG7 5JG
3,176,0,DA12 2BD
3,178,0,DA12 2BD
3,184,9,WR9 9JD
3,185,0,WR9 9JD
3,186,8,WR9 9JD
3,188,0,S10 1WJ
3,190,0,TQ2 7QL
3,192,0,RG7 5JG
3,195,0,BD22 6LJ
3,196,4,S7 2BJ
3,197,0,N5 2ES
3,198,0,N5 2ES
3,199,9,NP4 5AA
3,200,0,DA12 2BD
3,201,6,WR9 9JD
3,205,9,DA12 2BD
3,206,4,TQ2 7QL
3,208,0,NP4 5AA
3,209,0,RG7 5JG
3,210,0,TQ12 5BW
3,211,1,BD22 6LJ
3,212,0,NP4 5AA
3,215,0,TQ12 5BW
3,217,0,NP4 5AA
3,219,6,BD22 6LJ
3,220,2,RG7 5JG
3,221,0,WR9 9JD
3,225,0,S7 2BJ
3,226,5,TQ12 5BW
3,227,0,N5 2ES
3,228,0,RG7 5JG
3,229,4,NP4 5AA
3,231,0,BD22 6LJ
3,232,2,S7 2BJ
3,233,0,S10 1WJ
3,234,0,N5 2ES
3,238,0,S10 1WJ
3,239,5,TQ12 5BW
3,243,2,N5 2ES
3,247,5,S10 1WJ
3,248,0,TQ2 7QL
3,249,0,S7 2BJ
3,252,7,BD22 6LJ
3,254,8,N5 2ES
3,255,1,BD22 6LJ
3,256,1,WR9 9JD
3,257,0,TQ12 5BW
3,258,0,N5 2ES
3,259,0,N5 2ES
3,260,0,TQ12 5BW
3,261,8,S10 1WJ
3,263,9,BD22 6LJ
3,266,0,TQ2 7QL
3,270,0,NP4 5AA
3,271,0,TQ2 7QL
3,273,8,NP4 5AA
3,276,7,TQ2 7QL
3,279,0,BD22 6LJ
3,285,6,DA12 2BD
3,288,1,DA12 2BD
3,292,0,S7 2BJ
3,293,0,S10 1WJ
3,296,7,WR9 9JD
3,299,0,N5 2ES
3,303,3,N5 2ES
3,306,9,DA12 2BD
3,309,0,N5 2ES
3,310,0,TQ2 7QL
3,311,0,TQ2 7QL
3,312,0,NP4 5AA
3,315,5,NP4 5AA
3,316,0,S7 2BJ
3,317,0,S7 2BJ
3,318,0,NP4 5AA
3,320,1,N5 2ES
3,321,9,TQ2 7QL
3,322,7,NP4 5AA
3,324,9,N5 2ES
3,325,0,NP4 5AA
3,328,6,BD22 6LJ
3,331,0,N5 2ES
3,334,0,N5 2ES
3,335,2,BD22 6LJ
3,339,7,TQ2 7QL
3,342,6,RG7 5JG
3,343,3,RG7 5JG
3,345,0,RG7 5JG
3,347,0,NP4 5AA
3,348,8,TQ2 7QL
3,352,0,NP4 5AA
3,353,0,BD22 6LJ
3,354,9,TQ2 7QL
3,355,0,RG7 5JG
3,356,0,TQ12 5BW
3,359,0,TQ2 7QL
3,360,0,RG7 5JG
3,361,0,S7 2BJ
3,362,0,RG7 5JG
3,363,3,S10 1WJ
3,364,6,S7 2BJ
3,365,7,BD22 6LJ
3,366,5,N5 2ES
3,368,1,RG7 5JG
3,372,0,S7 2BJ
3,373,6,NP4 5AA
3,374,2,BD22 6LJ
3,375,0,WR9 9JD
3,376,0,S10 1WJ
3,377,0,WR9 9JD
3,379,8,WR9 9JD
3,382,3,WR9 9JD
3,383,6,WR9 9JD
3,384,0,WR9 9JD
3,385,8,RG7 5JG
3,386,0,BD22 6LJ
3,387,9,N5 2ES
3,388,9,NP4 5AA
3,392,7,RG7 5JG
3,394,0,WR9 9JD
3,395,5,RG7 5JG
3,398,2,WR9 9JD
3,402,1,S10 1WJ
3,403,7,TQ2 7QL
3,407,5,RG7 5JG
3,414,0,WR9 9JD
3,415,2,TQ12 5BW
3,419,8,N5 2ES
3,422,0,WR9 9JD
3,425,1,DA12 2BD
3,430,0,RG7 5JG
3,431,9,DA12 2BD
3,438,0,RG7 5JG
3,439,9,RG7 5JG
3,442,8,N5 2ES
3,443,0,WR9 9JD
3,447,0,NP4 5AA
3,451,6,S7 2BJ
3,455,4,DA12 2BD
3,456,0,S7 2BJ
3,457,0,TQ12 5BW
3,458,0,TQ2 7QL
3,459,6,TQ12 5BW
3,461,8,TQ2 7QL
3,462,4,WR9 9JD
3,466,4,S7 2BJ
3,470,2,S10 1WJ
3,471,1,TQ12 5BW
3,473,2,NP4 5AA
3,477,7,RG7 5JG
3,480,0,DA12 2BD
3,481,0,BD22 6LJ
3,483,2,N5 2ES
3,484,5,RG7 5JG
3,485,7,N5 2ES
3,486,0,NP4 5AA
3,489,7,BD22 6LJ
3,490,0,BD22 6LJ
3,493,0,N5 2ES
3,494,4,RG7 5JG
3,495,0,N5 2ES
3,500,9,NP4 5AA
4,2,0,S10 1WJ
4,4,0,N5 2ES
4,5,0,TQ12 5BW
4,6,0,S7 2BJ
4,7,0,WR9 9JD
4,8,0,S10 1WJ
4,9,0,NP4 5AA
4,11,0,NP4 5AA
4,12,0,DA12 2BD
4,15,0,NP4 5AA
4,16,0,S7 2BJ
4,18,6,WR9 9JD
4,20,9,RG7 5JG
4,21,4,TQ12 5BW
4,24,0,NP4 5AA
4,25,0,RG7 5JG
4,26,9,BD22 6LJ
4,28,9,WR9 9JD
4,29,1,DA12 2BD
4,31,1,DA12 2BD
4,35,9,DA12 2BD
4,36,2,DA12 2BD
4,37,6,S7 2BJ
4,38,0,RG7 5JG
4,39,8,S10 1WJ
4,40,9,TQ2 7QL
4,41,4,NP4 5AA
4,43,5,TQ12 5BW
4,45,6,NP4 5AA
4,46,0,TQ2 7QL
4,47,0,TQ2 7QL
4,48,8,BD22 6LJ
4,49,9,S7 2BJ
4,50,9,TQ12 5BW
4,51,0,S10 1WJ
4,53,0,BD22 6LJ
4,56,0,RG7 5JG
4,57,0,RG7 5JG
4,59,0,TQ2 7QL
4,60,0,NP4 5AA
4,61,1,TQ2 7QL
4,62,4,TQ12 5BW
4,63,9,BD22 6LJ
4,66,6,TQ12 5BW
4,67,0,RG7 5JG
4,68,2,WR9 9JD
4,69,0,S10 1WJ
4,72,4,TQ12 5BW
4,77,2,TQ12 5BW
4,81,0,TQ2 7QL
4,84,1,S10 1WJ
4,87,8,NP4 5AA
4,90,0,S7 2BJ
4,92,0,S10 1WJ
4,93,6,WR9 9JD
4,94,9,TQ2 7QL
4,95,0,N5 2ES
4,98,7,N5 2ES
4,99,0,BD22 6LJ
4,101,0,DA12 2BD
4,102,3,TQ2 7QL
4,103,3,S10 1WJ
4,110,0,DA12 2BD
4,112,1,BD22 6LJ
4,113,6,S7 2BJ
4,115,0,TQ2 7QL
4,116,9,TQ2 7QL
4,117,7,NP4 5AA
4,118,0,BD22 6LJ
4,119,6,N5 2ES
4,120,0,TQ2 7QL
4,122,0,TQ2 7QL
4,126,0,S10 1WJ
4,128,0,S7 2BJ
4,130,0,BD22 6LJ
4,131,5,DA12 2BD
4,133,0,S7 2BJ
4,134,0,WR9 9JD
4,135,0,BD22 6LJ
4,139,6,TQ2 7QL
4,140,0,S10 1WJ
4,144,0,WR9 9JD
4,150,6,TQ12 5BW
4,151,2,S10 1WJ
4,157,5,RG7 5JG
4,159,4,S7 2BJ
4,160,0,TQ2 7QL
4,162,5,TQ2 7QL
4,166,0,S10 1WJ
4,167,6,S10 1WJ
4,169,0,TQ12 5BW
4,170,0,BD22 6LJ
4,171,0,WR9 9JD
4,172,8,N5 2ES
4,173,0,N5 2ES
4,174,0,DA12 2BD
4,175,9,RG7 5JG
4,176,3,DA12 2BD
4,177,3,WR9 9JD
4,179,0,S7 2BJ
4,180,0,S10 1WJ
4,182,5,N5 2ES
4,183,0,TQ12 5BW
4,186,0,WR9 9JD
4,194,0,S7 2BJ
4,196,0,S7 2BJ
4,198,5,N5 2ES
4,199,3,NP4 5AA
4,202,2,BD22 6LJ
4,203,0,BD22 6LJ
4,204,8,S10 1WJ
4,205,5,DA12 2BD
4,208,0,NP4 5AA
4,211,8,BD22 6LJ
4,214,0,TQ12 5BW
4,215,0,TQ12 5BW
4,216,5,RG7 5JG
4,219,0,BD22 6LJ
4,221,2,WR9 9JD
4,223,0,WR9 9JD
4,225,0,S7 2BJ
4,227,2,N5 2ES
4,231,7,BD22 6LJ
4,234,0,N5 2ES
4,237,1,WR9 9JD
4,238,9,S10 1WJ
4,239,0,TQ12 5BW
4,241,0,BD22 6LJ
4,242,0,WR9 9JD
4,243,1,N5 2ES
4,244,6,TQ2 7QL
4,245,4,TQ12 5BW
4,249,0,S7 2BJ
4,250,0,BD22 6LJ
4,253,0,TQ2 7QL
4,255,0,BD22 6LJ
4,256,0,WR9 9JD
4,257,3,TQ12 5BW
4,259,8,N5 2ES
4,262,7,TQ2 7QL
4,263,3,BD22 6LJ
4,268,0,TQ2 7QL
4,269,0,DA12 2BD
4,274,2,DA12 2BD
4,275,7,S10 1WJ
4,276,9,TQ2 7QL
4,277,0,N5 2ES
4,280,8,S7 2BJ
4,281,0,TQ2 7QL
4,282,0,DA12 2BD
4,285,0,DA12 2BD
4,289,0,S7 2BJ
4,290,0,WR9 9JD
4,293,1,S10 1WJ
4,295,6,S7 2BJ
4,296,0,WR9 9JD
4,297,0,S7 2BJ
4,298,3,N5 2ES
4,299,0,N5 2ES
4,302,0,TQ12 5BW
4,304,0,DA12 2BD
4,305,9,N5 2ES
4,306,1,DA12 2BD
4,307,1,NP4 5AA
4,308,0,RG7 5JG
4,310,0,TQ2 7QL
4,316,4,S7 2BJ
4,318,0,NP4 5AA
4,319,1,S10 1WJ
4,320,5,N5 2ES
4,323,2,BD22 6LJ
4,324,7,N5 2ES
4,328,0,BD22 6LJ
4,329,0,RG7 5JG
4,331,0,N5 2ES
4,334,7,N5 2ES
4,336,1,TQ12 5BW
4,337,3,TQ12 5BW
4,338,2,RG7 5JG
4,340,0,BD22 6LJ
4,341,2,BD22 6LJ
4,344,0,BD22 6LJ
4,347,9,NP4 5AA
4,350,9,N5 2ES
4,351,0,WR9 9JD
4,352,0,NP4 5AA
4,354,7,TQ2 7QL
4,357,0,S7 2BJ
4,358,0,TQ12 5BW
4,362,3,RG7 5JG
4,366,0,N5 2ES
4,368,7,RG7 5JG
4,369,0,N5 2ES
4,372,0,S7 2BJ
4,373,0,NP4 5AA
4,374,5,BD22 6LJ
4,376,7,S10 1WJ
4,377,0,WR9 9JD
4,378,0,N5 2ES
4,379,3,WR9 9JD
4,380,9,RG7 5JG
4,381,0,NP4 5AA
4,382,0,WR9 9JD
4,387,0,N5 2ES
4,388,0,NP4 5AA
4,389,0,S7 2BJ
4,391,0,TQ2 7QL
4,392,0,RG7 5JG
4,393,8,RG7 5JG
4,395,2,RG7 5JG
